index,driver_id,lyft_rev_x,pop1,ride_id,ride_distance,ride_duration,ride_prime_time,ride_distance_miles,ride_duration_mins,fare_total,mile_perc,time_perc,lyft_rev_y,pre_pt_fare,pre_pt_lyft_rev,is_prime_time,event,timestamp,time_of_day,weekday,month,day_of_week
370,6cb35e276085548f3f095a85aa63af7b,46.03500000000001,True,2b9c02dcd73d118c0e10a44d039e00bf,8693,893,0.0,5.401579772056,14.883333333333333,13.23615007119773,0.6548,0.3452,1.8972,13.23615007119773,2.647230014239547,False,requested_at,2016-05-29 13:32:24,3,1.0,5,Sunday
370,6cb35e276085548f3f095a85aa63af7b,46.03500000000001,True,2c0f51b860f107835844ae80161209a7,4853,465,0.0,3.015514394776,7.75,8.922841553992399,0.6704,0.3296,1.0346,8.922841553992399,1.7845683107984798,False,requested_at,2016-05-19 11:56:42,2,0.0,5,Thursday
370,6cb35e276085548f3f095a85aa63af7b,46.03500000000001,True,355402f7fe5889b976c0a1f9c0f5c047,4828,679,0.0,2.999980114976,11.316666666666665,9.689643798889069,0.5808,0.4192,1.1879,9.689643798889069,1.9379287597778132,False,requested_at,2016-05-10 18:02:26,4,0.0,5,Tuesday
370,6cb35e276085548f3f095a85aa63af7b,46.03500000000001,True,3b358e9db3d6a25d27bdf1d32fd041a9,1378,293,0.0,0.856249502576,4.883333333333334,5.974333333333332,0.517,0.483,0.4449,5.974333333333332,1.1948666666666667,False,requested_at,2016-05-10 15:35:20,3,0.0,5,Tuesday
370,6cb35e276085548f3f095a85aa63af7b,46.03500000000001,True,4362dde1448444c884e685d8f301516a,5816,1052,0.0,3.613894852672,17.533333333333335,11.763312413906132,0.5186,0.4814,1.6027,11.763312413906132,2.352662482781226,False,requested_at,2016-06-08 15:32:25,3,0.0,6,Wednesday
370,6cb35e276085548f3f095a85aa63af7b,46.03500000000001,True,47463096b697abaa5fbc6038f874c304,2033,509,1.5,1.263247633336,8.483333333333333,12.047670279174335,0.4377,0.5623,0.6638,7.069068111669735,1.4138136223339468,True,requested_at,2016-05-19 17:30:27,3,0.0,5,Thursday
370,6cb35e276085548f3f095a85aa63af7b,46.03500000000001,True,4c26bb7ae8881e766b2f8a856485d8b1,1368,304,0.25,0.8500357906559999,5.066666666666666,6.5808333333333335,0.5078,0.4922,0.4529,6.014666666666668,1.2029333333333334,True,requested_at,2016-05-16 10:54:23,2,0.0,5,Monday
370,6cb35e276085548f3f095a85aa63af7b,46.03500000000001,True,4d3aacb5a116d680be690136e4e53791,7226,1364,1.0,4.4900282333920005,22.73333333333333,24.079731603468264,0.508,0.49200000000000005,2.033,13.914865801734132,2.782973160346826,True,requested_at,2016-06-08 17:10:25,3,0.0,6,Wednesday
370,6cb35e276085548f3f095a85aa63af7b,46.03500000000001,True,52135148bc62c0df2300fd2b44c5db52,2313,685,1.0,1.437231567096,11.416666666666664,12.078965937654136,0.3969,0.6031,0.8329,7.914482968827068,1.5828965937654136,True,requested_at,2016-06-08 17:54:37,3,0.0,6,Wednesday
370,6cb35e276085548f3f095a85aa63af7b,46.03500000000001,True,58404779a96f4a5c2bcfa089d0ac1a7b,1839,357,0.0,1.142701622088,5.95,6.3731068654012,0.501,0.499,0.5246,6.3731068654012,1.27462137308024,False,requested_at,2016-05-10 18:58:58,4,0.0,5,Tuesday
370,6cb35e276085548f3f095a85aa63af7b,46.03500000000001,True,59d03e51890a27e4f5fc80e380af932b,1994,435,0.0,1.239014156848,7.25,6.769866280375202,0.4718,0.5282,0.604,6.769866280375202,1.3539732560750402,False,requested_at,2016-05-16 10:31:38,2,0.0,5,Monday
370,6cb35e276085548f3f095a85aa63af7b,46.03500000000001,True,63ecd421c4b9fd3f4e889fb943f9c17e,2523,373,0.0,1.5677195174160001,6.216666666666668,6.920544111695068,0.5686,0.4314,0.6341,6.920544111695068,1.3841088223390134,False,requested_at,2016-05-10 17:47:59,3,0.0,5,Tuesday
370,6cb35e276085548f3f095a85aa63af7b,46.03500000000001,True,6476697bea34c7d3eec12edaaaa37da2,30257,2797,0.0,18.800828156344,46.61666666666667,35.62661904646221,0.6783,0.3217,6.3753,35.62661904646221,7.125323809292443,False,requested_at,2016-05-16 08:15:54,2,0.0,5,Monday
370,6cb35e276085548f3f095a85aa63af7b,46.03500000000001,True,68638a6e0a31d8300b6ba0aaabb40eea,2903,839,1.5,1.803840570376,13.983333333333333,16.626874973164337,0.4027,0.5973,1.0301,8.900749989265734,1.7801499978531468,True,requested_at,2016-06-08 18:09:45,4,0.0,6,Wednesday
370,6cb35e276085548f3f095a85aa63af7b,46.03500000000001,True,6ff0311f0013e765b5bfbf2ac70ca580,2298,520,1.0,1.4279109992160002,8.666666666666666,10.847528631530132,0.4627,0.5373,0.7098,7.298764315765068,1.4597528631530134,True,requested_at,2016-06-08 17:38:23,3,0.0,6,Wednesday
370,6cb35e276085548f3f095a85aa63af7b,46.03500000000001,True,748717d1f04129abcac614ebc7888a7f,3467,623,0.25,2.154293922664,10.383333333333333,9.702214180496169,0.5203,0.4797,0.9524,8.511771344396934,1.7023542688793871,True,requested_at,2016-06-08 16:25:54,3,0.0,6,Wednesday
370,6cb35e276085548f3f095a85aa63af7b,46.03500000000001,True,85aa9c952e8a82ebe0942089cc9259b2,3626,918,0.25,2.253091942192,15.3,11.196319666901,0.435,0.565,1.1914,9.707055733520802,1.94141114670416,True,requested_at,2016-06-08 16:41:15,3,0.0,6,Wednesday
370,6cb35e276085548f3f095a85aa63af7b,46.03500000000001,True,9c7ead8afdbd720989250085e9905df3,2681,641,0.75,1.665896165752,10.683333333333334,11.215699366909234,0.4491,0.5509,0.8532,8.016113923948133,1.6032227847896268,True,requested_at,2016-05-16 11:44:29,2,0.0,5,Monday
370,6cb35e276085548f3f095a85aa63af7b,46.03500000000001,True,b7f7efd657aa3b8854374c26b770f768,4329,1012,0.0,2.689915890168,16.866666666666667,10.554069940359867,0.4546,0.5454,1.3608,10.554069940359867,2.1108139880719734,False,requested_at,2016-05-19 17:08:18,3,0.0,5,Thursday
370,6cb35e276085548f3f095a85aa63af7b,46.03500000000001,True,baa74e80814f6c0863da7d6433ffb39d,11850,2143,2.0,7.3632486252,35.71666666666667,52.72620775694007,0.5187,0.4813,3.2651,20.075402585646692,4.015080517129338,True,requested_at,2016-05-16 17:30:15,3,0.0,5,Monday
370,6cb35e276085548f3f095a85aa63af7b,46.03500000000001,True,c278baffe8a90261bbe1af4cbccc71de,3192,962,2.5,1.9834168448640002,16.033333333333335,24.07891946724427,0.3927,0.6073,1.1617,9.558262704926934,1.9116525409853868,True,requested_at,2016-05-19 17:49:24,3,0.0,5,Thursday
370,6cb35e276085548f3f095a85aa63af7b,46.03500000000001,True,d1c34a28a262ae14273ecd7377498767,3927,819,0.0,2.440124670984,13.65,9.559143371631599,0.4831,0.5169,1.1618,9.559143371631599,1.91182867432632,False,requested_at,2016-05-19 19:40:23,4,0.0,5,Thursday
370,6cb35e276085548f3f095a85aa63af7b,46.03500000000001,True,dab07dfd4286e8f86d0a2c5233da0651,10706,1314,0.5,6.652399981552,21.9,22.452389968177208,0.6136,0.3864,2.4937,16.218259978784808,3.2436519957569616,True,requested_at,2016-05-13 16:38:25,3,0.0,5,Friday
370,6cb35e276085548f3f095a85aa63af7b,46.03500000000001,True,f5cf7ad1148bb2279b7ace959afb8f03,10848,1253,0.0,6.740634690815999,20.883333333333333,16.09606322777174,0.6279,0.3721,2.4692,16.09606322777174,3.2192126455543484,False,requested_at,2016-06-07 18:39:39,4,0.0,6,Tuesday
370,6cb35e276085548f3f095a85aa63af7b,46.03500000000001,True,f818a1a1067a73f4577f2b1a38c7654f,19116,1458,0.0,11.878131706271999,24.3,22.755851462212807,0.7187,0.2813,3.8012,22.755851462212807,4.551170292442562,False,requested_at,2016-05-19 12:35:08,3,0.0,5,Thursday
370,6cb35e276085548f3f095a85aa63af7b,46.03500000000001,True,fe70e6ff52c9b96ad18620b99c5932c7,3831,1144,0.0,2.380473036552,19.066666666666666,10.682210658701463,0.3949,0.6051,1.3864,10.682210658701463,2.136442131740293,False,requested_at,2016-05-19 18:39:59,4,0.0,5,Thursday
371,6ccc2af7009dfea4572de788827ac5a1,55.68750000000001,True,04e2123cf8f8d483b524b84d131a0528,2074,372,0.0,1.288723852208,6.2,6.596032430039201,0.5207,0.4793,0.5692,6.596032430039201,1.31920648600784,False,requested_at,2016-04-25 19:38:07,4,0.0,4,Monday
371,6ccc2af7009dfea4572de788827ac5a1,55.68750000000001,True,0d9526f011efd7d9eb4ea3018d9e8173,3595,671,0.0,2.23382943524,11.183333333333335,8.779237183859331,0.5108,0.4892,1.0058,8.779237183859331,1.7558474367718668,False,requested_at,2016-04-25 19:17:19,4,0.0,4,Monday
371,6ccc2af7009dfea4572de788827ac5a1,55.68750000000001,True,0debc4baef63ddc81a9f8fdbaeacf80c,5630,1244,0.0,3.4983198109599996,20.733333333333334,12.334401115937329,0.4686,0.5314,1.7169,12.334401115937329,2.466880223187466,False,requested_at,2016-04-22 19:33:41,4,0.0,4,Friday
371,6ccc2af7009dfea4572de788827ac5a1,55.68750000000001,True,1ce646025f5d44af613999ef1d82beec,3093,905,0.0,1.9219010968560002,15.083333333333336,9.278519594717736,0.3998,0.6002,1.1057,9.278519594717736,1.8557039189435471,False,requested_at,2016-04-19 16:22:11,3,0.0,4,Tuesday
371,6ccc2af7009dfea4572de788827ac5a1,55.68750000000001,True,27691b4a1abe1ece389687ab89f6f4d7,6858,1108,0.0,4.261363634736,18.466666666666665,12.713234846613062,0.5467,0.4533,1.7926,12.713234846613062,2.5426469693226132,False,requested_at,2016-04-25 13:33:13,3,0.0,4,Monday
371,6ccc2af7009dfea4572de788827ac5a1,55.68750000000001,True,2b9efce783542fbfafdce1bf05b32cc8,17332,1849,0.0,10.769605499744001,30.816666666666666,22.91471299137227,0.6462,0.3538,3.8329,22.91471299137227,4.582942598274454,False,requested_at,2016-04-25 08:28:23,2,0.0,4,Monday
371,6ccc2af7009dfea4572de788827ac5a1,55.68750000000001,True,3f3b007e110ef75487c1169cf162db5b,15438,1715,0.0,9.592728462096,28.58333333333333,21.06997106474375,0.6369,0.3631,3.464,21.06997106474375,4.2139942129487515,False,requested_at,2016-04-25 11:04:06,2,0.0,4,Monday
371,6ccc2af7009dfea4572de788827ac5a1,55.68750000000001,True,414f098a54918ad621abcf295b2461b1,4672,2002,1.0,2.903046209024,33.36666666666667,25.10833961408854,0.3126,0.6874,2.1358,14.42916980704427,2.8858339614088537,True,requested_at,2016-04-21 18:42:47,4,0.0,4,Thursday
371,6ccc2af7009dfea4572de788827ac5a1,55.68750000000001,True,43b84f475faa45db742133e755d61df1,4404,822,0.25,2.736518729568,13.7,11.451245673754,0.5108,0.4892,1.2322,9.9109965390032,1.98219930780064,True,requested_at,2016-04-21 22:28:39,4,0.0,4,Thursday
371,6ccc2af7009dfea4572de788827ac5a1,55.68750000000001,True,512a76c217b64d57c2c99d452244ebe4,3372,924,0.0,2.095263659424,15.4,9.547553208337598,0.4156,0.5844,1.1595,9.547553208337598,1.90951064166752,False,requested_at,2016-04-22 16:38:32,3,0.0,4,Friday
371,6ccc2af7009dfea4572de788827ac5a1,55.68750000000001,True,65404f0c15c74ec2f3474c00f6cafd3c,3083,518,0.25,1.915687384936,8.633333333333333,8.877967282512166,0.537,0.46299999999999997,0.8205,7.852373826009733,1.5704747652019468,True,requested_at,2016-04-19 22:15:21,4,0.0,4,Tuesday
371,6ccc2af7009dfea4572de788827ac5a1,55.68750000000001,True,6eefd5bd80cc452920af5cbceea95ff1,4363,690,0.0,2.7110425106959997,11.5,9.3976988873004,0.552,0.44799999999999995,1.1295,9.3976988873004,1.87953977746008,False,requested_at,2016-04-25 14:17:45,3,0.0,4,Monday
371,6ccc2af7009dfea4572de788827ac5a1,55.68750000000001,True,8056a69cecb0622463b7c5310986869d,7211,1279,0.25,4.480707665512,21.316666666666666,16.05310060250683,0.5235,0.4765,1.9685,13.592480482005465,2.7184960964010934,True,requested_at,2016-04-22 18:15:43,4,0.0,4,Friday
371,6ccc2af7009dfea4572de788827ac5a1,55.68750000000001,True,896b260e505bfc7f9428d7596fb090d8,4447,805,0.0,2.7632376908240004,13.416666666666664,9.879390011114268,0.5184,0.4816,1.2259,9.879390011114268,1.9758780022228537,False,requested_at,2016-04-25 13:58:00,3,0.0,4,Monday
371,6ccc2af7009dfea4572de788827ac5a1,55.68750000000001,True,942cbb6036a940e787baf27513e651e3,20411,1686,0.75,12.682807399911999,28.1,40.09264989232288,0.7023,0.2977,4.1534,24.517228509898793,4.9034457019797575,True,requested_at,2016-04-21 17:23:00,3,0.0,4,Thursday
371,6ccc2af7009dfea4572de788827ac5a1,55.68750000000001,True,a56ae792e90706672a24ec53509576bc,1512,485,0.0,0.9395132423039999,8.083333333333334,6.678333333333334,0.3927,0.6073,0.5857,6.678333333333334,1.3356666666666668,False,requested_at,2016-04-21 19:46:53,4,0.0,4,Thursday
371,6ccc2af7009dfea4572de788827ac5a1,55.68750000000001,True,ada92fe9c0d954dbbc36bd6b0d155354,4765,936,0.0,2.9608337298799996,15.6,10.586958789362,0.498,0.502,1.3674,10.586958789362,2.1173917578724,False,requested_at,2016-04-19 15:45:31,3,0.0,4,Tuesday
371,6ccc2af7009dfea4572de788827ac5a1,55.68750000000001,True,bb0ec2e497a0c40b00d94b93a2c13703,4235,772,0.0,2.63150699812,12.866666666666667,9.606899714504667,0.5167,0.4833,1.1714,9.606899714504667,1.9213799429009333,False,requested_at,2016-04-21 21:58:48,4,0.0,4,Thursday
371,6ccc2af7009dfea4572de788827ac5a1,55.68750000000001,True,c0a5dd2d4a4b4282c13f98bbc278249a,7226,1615,0.25,4.4900282333920005,26.91666666666667,17.60649891883433,0.4658,0.5342,2.217,14.835199135067466,2.967039827013493,True,requested_at,2016-04-19 19:38:41,4,0.0,4,Tuesday
371,6ccc2af7009dfea4572de788827ac5a1,55.68750000000001,True,c70d337c3d9f7bc6fb6d91e930e33170,3722,678,0.0,2.312743576624,11.3,8.8956551131176,0.5169,0.4831,1.0291,8.8956551131176,1.7791310226235202,False,requested_at,2016-04-21 16:13:53,3,0.0,4,Thursday
371,6ccc2af7009dfea4572de788827ac5a1,55.68750000000001,True,c9772f5536b8226fbc327e1e779e60f9,4722,1086,0.75,2.934114768624,18.1,16.6234059718558,0.4587,0.5413,1.4712,11.1062319839176,2.22124639678352,True,requested_at,2016-04-21 20:05:30,4,0.0,4,Thursday
371,6ccc2af7009dfea4572de788827ac5a1,55.68750000000001,True,cf0e665c4af752cfe3a064187e043616,29795,3111,0.0,18.51375466564,51.85,36.44781786548594,0.6511,0.3489,6.5396,36.44781786548594,7.289563573097188,False,requested_at,2016-04-18 20:19:49,4,0.0,4,Monday
371,6ccc2af7009dfea4572de788827ac5a1,55.68750000000001,True,d970eb1a1943c638299d8a00362d1254,4907,977,0.5,3.049068439144,16.283333333333335,14.383143057523395,0.4946,0.5054,1.4178,10.838762038348932,2.1677524076697865,True,requested_at,2016-04-19 22:18:00,4,0.0,4,Tuesday
371,6ccc2af7009dfea4572de788827ac5a1,55.68750000000001,True,ded5c5d4900f572f77a6b7975694ee97,10412,855,0.0,6.469716851104,14.25,14.325174378769605,0.7036,0.2964,2.115,14.325174378769605,2.865034875753921,False,requested_at,2016-04-25 09:46:14,2,0.0,4,Monday
371,6ccc2af7009dfea4572de788827ac5a1,55.68750000000001,True,e9a875dcf7637c0331f1731850f3f8a6,3139,980,0.0,1.950484171688,16.333333333333332,9.586390130774534,0.3843,0.6157,1.1673,9.586390130774534,1.917278026154907,False,requested_at,2016-04-21 19:24:45,4,0.0,4,Thursday
371,6ccc2af7009dfea4572de788827ac5a1,55.68750000000001,True,ee7a78535458f3f50d7cd5fa3f593ffd,4178,802,0.0,2.596088840176,13.366666666666667,9.676168832869068,0.5038,0.4962,1.1852,9.676168832869068,1.9352337665738133,False,requested_at,2016-04-25 16:58:31,3,0.0,4,Monday
371,6ccc2af7009dfea4572de788827ac5a1,55.68750000000001,True,f1ad4057ab3ee09fd4b5912f247cee91,4321,863,2.0,2.684944920632,14.383333333333333,22.506059976180396,0.4939,0.5061,1.2504,10.002019992060132,2.0004039984120268,True,requested_at,2016-04-21 21:39:00,4,0.0,4,Thursday
371,6ccc2af7009dfea4572de788827ac5a1,55.68750000000001,True,f2208c3287f65d4003ba84a4f3d4cf0d,6206,1175,0.0,3.856229617552,19.58333333333333,12.49299739351813,0.5072,0.4928,1.7486,12.49299739351813,2.4985994787036265,False,requested_at,2016-04-22 20:50:16,4,0.0,4,Friday
371,6ccc2af7009dfea4572de788827ac5a1,55.68750000000001,True,f60f02e4f2e62908362d74f598f9ca72,3864,931,0.0,2.400978285888,15.516666666666667,9.924791695437868,0.4472,0.5528,1.235,9.924791695437868,1.9849583390875736,False,requested_at,2016-04-25 14:40:13,3,0.0,4,Monday
371,6ccc2af7009dfea4572de788827ac5a1,55.68750000000001,True,f74aaf645a268e3f6607648e50612471,10498,2052,0.0,6.5231547736160005,34.2,18.775627989658414,0.4993,0.5007,3.0051,18.775627989658414,3.755125597931684,False,requested_at,2016-04-25 17:40:40,3,0.0,4,Monday
371,6ccc2af7009dfea4572de788827ac5a1,55.68750000000001,True,faac2a046a7cd2d55ce2563133a20b0f,3163,569,0.0,1.965397080296,9.483333333333333,8.096539975673732,0.52,0.48,0.8693,8.096539975673732,1.6193079951347464,False,requested_at,2016-04-22 18:55:53,4,0.0,4,Friday
372,6cdff0516a17236168522e0a270f4671,53.8649,True,2036e07ca43d00d49d31b30dbd652c81,13693,1415,0.75,8.508435732056,23.58333333333333,29.95281024409606,0.6535,0.3465,2.9946,18.72303442519775,3.74460688503955,True,requested_at,2016-05-17 05:47:09,1,0.0,5,Tuesday
372,6cdff0516a17236168522e0a270f4671,53.8649,True,25f440d4e13e1868330bfc977215dad5,1633,301,0.25,1.0146991565360002,5.016666666666667,6.588213370853832,0.5139,0.4861,0.4541,6.020570696683066,1.2041141393366133,True,requested_at,2016-04-24 16:04:32,3,1.0,4,Sunday
372,6cdff0516a17236168522e0a270f4671,53.8649,True,29dc018aee71d8d7cd4eaca9860b9a7b,4542,915,0.25,2.8222679540640003,15.25,12.000760183967,0.4917,0.5083,1.3201,10.3506081471736,2.07012162943472,True,requested_at,2016-04-15 22:25:48,4,0.0,4,Friday
372,6cdff0516a17236168522e0a270f4671,53.8649,True,2a862cf42620e40e1b11fb56c3f2b8c6,6028,668,0.0,3.745625545376,11.133333333333333,10.506802710515732,0.6375,0.3625,1.3514,10.506802710515732,2.1013605421031465,False,requested_at,2016-04-23 21:20:16,4,1.0,4,Saturday
372,6cdff0516a17236168522e0a270f4671,53.8649,True,2ef05ccf09d0b565adcaac21dbe9e8c5,3448,488,0.0,2.142487870016,8.133333333333333,8.003194383851735,0.5793,0.4207,0.8506,8.003194383851735,1.600638876770347,False,requested_at,2016-05-13 20:10:33,4,0.0,5,Friday
372,6cdff0516a17236168522e0a270f4671,53.8649,True,45a7b937180581b8624e99615936bbc4,12994,818,0.0,8.074097268848,13.633333333333333,16.034545192508542,0.7558,0.2442,2.4569,16.034545192508542,3.2069090385017085,False,requested_at,2016-04-24 13:12:22,3,1.0,4,Sunday
372,6cdff0516a17236168522e0a270f4671,53.8649,True,46cbaf0c233a7e84459f7b4fab070ac4,2701,588,0.25,1.678323589592,9.8,8.857590160038502,0.4724,0.5276,0.8172,7.836072128030803,1.5672144256061604,True,requested_at,2016-04-22 07:45:46,2,0.0,4,Friday
372,6cdff0516a17236168522e0a270f4671,53.8649,True,53d325fe7bb91f61268722d54f224854,3534,554,0.0,2.195925792528,9.233333333333333,8.306647994740533,0.5542,0.4458,0.9113,8.306647994740533,1.6613295989481067,False,requested_at,2016-04-24 14:42:09,3,1.0,4,Sunday
372,6cdff0516a17236168522e0a270f4671,53.8649,True,580dd7d95faf7511aabb64dd48fde276,66048,2737,0.0,41.040324489216,45.61666666666667,60.98203982926498,0.8246,0.1754,11.4464,60.98203982926498,12.196407965852995,False,requested_at,2016-04-17 11:12:25,2,1.0,4,Sunday
372,6cdff0516a17236168522e0a270f4671,53.8649,True,6dbe2f99a107b467f7559bd70502108a,8960,1242,0.0,5.56748588032,20.7,14.706608762368006,0.5844,0.4156,2.1913,14.706608762368006,2.9413217524736006,False,requested_at,2016-04-22 06:59:50,2,0.0,4,Friday
372,6cdff0516a17236168522e0a270f4671,53.8649,True,721dfac54a15dcea74eb709d821ee274,6308,609,0.0,3.919609479136,10.15,10.4905509010064,0.6687,0.3313,1.3481,10.4905509010064,2.0981101802012803,False,requested_at,2016-04-22 06:37:04,2,0.0,4,Friday
372,6cdff0516a17236168522e0a270f4671,53.8649,True,74c58e927454fe15da06859fce5cf004,2857,377,0.0,1.775257495544,6.283333333333332,7.173879453208933,0.5963,0.4037,0.6848,7.173879453208933,1.434775890641787,False,requested_at,2016-04-22 20:47:14,4,0.0,4,Friday
372,6cdff0516a17236168522e0a270f4671,53.8649,True,9bcb8e63f77d7b1053bb60d58355eb4b,2237,459,0.0,1.390007356504,7.65,7.0315084599796025,0.4871,0.5129,0.6563,7.0315084599796025,1.40630169199592,False,requested_at,2016-04-15 22:13:49,4,0.0,4,Friday
372,6cdff0516a17236168522e0a270f4671,53.8649,True,a88265507dfb4d0c6385f082b51f2623,2528,599,0.0,1.570826373376,9.983333333333333,7.752783662715733,0.4513,0.5487,0.8006,7.752783662715733,1.5505567325431469,False,requested_at,2016-04-24 17:07:44,3,1.0,4,Sunday
372,6cdff0516a17236168522e0a270f4671,53.8649,True,aa45d5ef51ee11cd2a50ada62b6bb8d4,2896,463,0.25,1.799490972032,7.716666666666668,8.458851605629334,0.5493,0.4507,0.7534,7.517081284503468,1.5034162569006937,True,requested_at,2016-04-23 12:47:31,3,1.0,4,Saturday
372,6cdff0516a17236168522e0a270f4671,53.8649,True,aa48cbc78758ac39e5e2af196a42c6fb,5983,735,0.0,3.7176638417360004,12.25,10.720313417996397,0.6134,0.3866,1.3941,10.720313417996397,2.14406268359928,False,requested_at,2016-05-13 20:25:26,4,0.0,5,Friday
372,6cdff0516a17236168522e0a270f4671,53.8649,True,b3ae3fb39e8a1bd6c9978581867a623f,6238,898,0.0,3.876113495696,14.966666666666667,11.500197186717065,0.5752,0.4248,1.55,11.500197186717065,2.3000394373434125,False,requested_at,2016-04-22 23:35:15,4,0.0,4,Friday
372,6cdff0516a17236168522e0a270f4671,53.8649,True,b530176d626a62daa7e73892ff78bed4,2756,864,0.75,1.712499005152,14.4,12.740404247868405,0.3833,0.6167,1.0275,8.887373855924801,1.7774747711849603,True,requested_at,2016-04-24 15:45:41,3,1.0,4,Sunday
372,6cdff0516a17236168522e0a270f4671,53.8649,True,c508c3a602549169f2f0adb4d4695aad,14753,1870,0.0,9.167089195576,31.16666666666667,21.148819241579076,0.6059,0.3941,3.4798,21.148819241579076,4.229763848315817,False,requested_at,2016-04-15 21:37:18,4,0.0,4,Friday
372,6cdff0516a17236168522e0a270f4671,53.8649,True,c9f079130aa722cc9a2d455856d15504,6868,689,0.0,4.267577346656,11.483333333333333,11.18404728198773,0.6602,0.3398,1.4868,11.18404728198773,2.236809456397546,False,requested_at,2016-04-15 21:11:25,4,0.0,4,Friday
372,6cdff0516a17236168522e0a270f4671,53.8649,True,d37cfdccc894ccde92e0642c88677028,768,185,0.0,0.47721307545599995,3.083333333333333,5.578333333333332,0.629,0.371,0.3657,5.578333333333332,1.1156666666666666,False,requested_at,2016-04-24 13:02:12,3,1.0,4,Sunday
372,6cdff0516a17236168522e0a270f4671,53.8649,True,d6b0a18f80a4e1edaca2ea8fb1973863,22979,1331,0.0,14.278488620968002,22.18333333333333,25.050595247446513,0.7709,0.2291,4.2601,25.050595247446513,5.010119049489302,False,requested_at,2016-04-22 06:02:45,2,0.0,4,Friday
372,6cdff0516a17236168522e0a270f4671,53.8649,True,d7b6564d47db4d656e88af76445f585d,2079,458,0.5,1.291830708168,7.633333333333334,8.497407971589801,0.4694,0.5306,0.633,6.914938647726535,1.3829877295453072,True,requested_at,2016-04-24 16:53:20,3,1.0,4,Sunday
372,6cdff0516a17236168522e0a270f4671,53.8649,True,deca20fba8aa370d4fdba1e718da771e,5099,405,0.0,3.1683717080080003,6.75,8.878627464209199,0.7104,0.2896,1.0257,8.878627464209199,1.7757254928418398,False,requested_at,2016-04-24 13:56:08,3,1.0,4,Sunday
372,6cdff0516a17236168522e0a270f4671,53.8649,True,e1c2fd4176025e9ef73927f71dbd01d5,10646,1102,0.0,6.615117710032001,18.366666666666667,15.398052033203475,0.6531,0.3469,2.3296,15.398052033203475,3.0796104066406946,False,requested_at,2016-04-23 21:41:28,4,1.0,4,Saturday
372,6cdff0516a17236168522e0a270f4671,53.8649,True,e2f0db553018f63137159684a65c4b43,5038,860,0.25,3.130468065296,14.333333333333336,12.191714510529664,0.5331,0.4669,1.3507,10.50337160842373,2.1006743216847457,True,requested_at,2016-05-13 21:29:36,4,0.0,5,Friday
372,6cdff0516a17236168522e0a270f4671,53.8649,True,e845275d865376a8e3fa769fa020c717,4652,1494,0.0,2.890618785184,24.9,12.5522116029616,0.3777,0.6223,1.7604,12.5522116029616,2.51044232059232,False,requested_at,2016-04-24 15:17:22,3,1.0,4,Sunday
372,6cdff0516a17236168522e0a270f4671,53.8649,True,fe66a9442351e7c614ffe75762fcba7c,1001,346,0.0,0.621992563192,5.7666666666666675,6.168666666666668,0.4755,0.5245,0.4837,6.168666666666668,1.2337333333333331,False,requested_at,2016-04-24 12:53:00,3,1.0,4,Sunday
372,6cdff0516a17236168522e0a270f4671,53.8649,True,ff23cb21cadb314a5748a268151dbf74,21013,924,0.25,13.056872857496,15.4,26.75425473265049,0.8159,0.1841,3.6807,22.153403786120396,4.43068075722408,True,requested_at,2016-04-22 08:35:45,2,0.0,4,Friday
373,6db38fccb3ac1de3981b701eb5a15d84,109.12959999999998,True,00e4422304490e303cc99820d44c72fb,2755,471,0.0,1.71187763396,7.85,7.445659279054,0.5327,0.4673,0.7391,7.445659279054,1.4891318558108002,False,requested_at,2016-04-12 15:25:40,3,0.0,4,Tuesday
373,6db38fccb3ac1de3981b701eb5a15d84,109.12959999999998,True,01b8a64c1a618b3d08d25cf9590b4d69,16498,1449,0.0,10.251381925616,24.15,20.852089214458413,0.6893,0.3107,3.4204,20.852089214458413,4.170417842891683,False,requested_at,2016-04-28 18:33:39,4,0.0,4,Thursday
373,6db38fccb3ac1de3981b701eb5a15d84,109.12959999999998,True,01e41b62732bdce9026f6aaed781c401,5876,698,0.25,3.651177124192,11.633333333333333,12.197733782692664,0.6213,0.3787,1.3516,10.50818702615413,2.1016374052308264,True,requested_at,2016-05-27 15:42:57,3,0.0,5,Friday
373,6db38fccb3ac1de3981b701eb5a15d84,109.12959999999998,True,07ef296e1ade97652dbd18d64db9ea8f,2086,288,0.0,1.296180306512,4.8,6.296607352488801,0.5853,0.4147,0.5093,6.296607352488801,1.2593214704977602,False,requested_at,2016-04-18 15:25:33,3,0.0,4,Monday
373,6db38fccb3ac1de3981b701eb5a15d84,109.12959999999998,True,086ee5c0172e949658ca931ecf81cf3e,2590,323,0.25,1.6093513872799998,5.383333333333334,7.543859285881666,0.6098,0.3902,0.607,6.785087428705332,1.3570174857410668,True,requested_at,2016-04-04 12:23:59,3,0.0,4,Monday
373,6db38fccb3ac1de3981b701eb5a15d84,109.12959999999998,True,08900c071119cbb57eab4f4439f539a4,8051,1159,0.0,5.002659466792,19.316666666666666,13.752725053477471,0.5751,0.4249,2.0005,13.752725053477471,2.7505450106954945,False,requested_at,2016-05-04 16:27:20,3,0.0,5,Wednesday
